name,oscar_total,gg_total,cc_total,awards_total
Jamie Sives,0.0,0.0,0.0,0.0
Lucy Lee Flippin,0.0,0.0,0.0,0.0
Shirley Knight,2.0,2.0,0.0,4.0
Mona Marshall,0.0,0.0,0.0,0.0
Kotono Mitsuishi,0.0,0.0,0.0,0.0
Brad Davis,0.0,2.0,0.0,2.0
Bill Cusack,0.0,0.0,0.0,0.0
David Burtka,0.0,0.0,0.0,0.0
LaRoyce Hawkins,0.0,0.0,0.0,0.0
Enid Graham,0.0,0.0,0.0,0.0
Beverley Mitchell,0.0,0.0,0.0,0.0
Aliyah O'Brien,0.0,0.0,0.0,0.0
Keir Gilchrist,0.0,0.0,0.0,0.0
Ian Richardson,0.0,0.0,0.0,0.0
Alexandra Barreto,0.0,0.0,0.0,0.0
Kevin Eldon,0.0,0.0,0.0,0.0
Ray Collins,0.0,0.0,0.0,0.0
Garrett M. Brown,0.0,0.0,0.0,0.0
Vince Colosimo,0.0,0.0,0.0,0.0
Elon Musk,0.0,0.0,0.0,0.0
Sonny Chiba,0.0,0.0,0.0,0.0
Pat Hingle,0.0,0.0,0.0,0.0
Tisca Chopra,0.0,0.0,0.0,0.0
Mitsuaki Madono,0.0,0.0,0.0,0.0
Enrique Murciano,0.0,0.0,0.0,0.0
Nathalie Baye,0.0,0.0,0.0,0.0
George Blagden,0.0,0.0,0.0,0.0
Faith Hill,0.0,0.0,0.0,0.0
Tracy Spiridakos,0.0,0.0,0.0,0.0
Mark Linn-Baker,0.0,0.0,0.0,0.0
Cerina Vincent,0.0,0.0,0.0,0.0
Kevin O'Grady,0.0,0.0,0.0,0.0
Frances O'Connor,0.0,0.0,0.0,0.0
Bill Butler,0.0,0.0,0.0,0.0
Elisa Donovan,0.0,0.0,0.0,0.0
Katie Couric,0.0,0.0,0.0,0.0
Anthony Heald,0.0,0.0,0.0,0.0
Brett Tucker,0.0,0.0,0.0,0.0
Greg Rogers,0.0,0.0,0.0,0.0
John Laughlin,0.0,0.0,0.0,0.0
Joanna Kulig,0.0,0.0,0.0,0.0
Conor O'Farrell,0.0,0.0,0.0,0.0
Constance Marie,0.0,0.0,0.0,0.0
Kristen Hager,0.0,0.0,0.0,0.0
Stephanie March,0.0,0.0,0.0,0.0
Jeff Anderson,0.0,0.0,0.0,0.0
Louis Ozawa,0.0,0.0,0.0,0.0
Lynn Chen,0.0,0.0,0.0,0.0
Eoin Macken,0.0,0.0,0.0,0.0
Stephen Campbell Moore,0.0,0.0,0.0,0.0
Mykel Shannon Jenkins,0.0,0.0,0.0,0.0
Kwon Yul,0.0,0.0,0.0,0.0
Tom Wilkinson,2.0,1.0,1.0,4.0
Joe Jonas,0.0,0.0,0.0,0.0
Aaron Abrams,0.0,0.0,0.0,0.0
Danny Huston,0.0,0.0,0.0,0.0
T.J. Miller,0.0,0.0,0.0,0.0
Kevin McNally,0.0,0.0,0.0,0.0
Tim DeKay,0.0,0.0,0.0,0.0
Ryan Ochoa,0.0,0.0,0.0,0.0
Elyssa Davalos,0.0,0.0,0.0,0.0
Eli Jane,0.0,0.0,0.0,0.0
Michael McGrady,0.0,0.0,0.0,0.0
Lauren Bowles,0.0,0.0,0.0,0.0
Julia Duffy,0.0,0.0,0.0,0.0
Rhys Coiro,0.0,0.0,0.0,0.0
Peter Bryant,0.0,0.0,0.0,0.0
Tim Bagley,0.0,0.0,0.0,0.0
Sorcha Cusack,0.0,0.0,0.0,0.0
Deborah Theaker,0.0,0.0,0.0,0.0
Nas,0.0,0.0,0.0,0.0
Nichole Hiltz,0.0,0.0,0.0,0.0
Sara Stewart,0.0,0.0,0.0,0.0
Kim Joo-ryoung,0.0,0.0,0.0,0.0
Piers Morgan,0.0,0.0,0.0,0.0
Barry Sigismondi,0.0,0.0,0.0,0.0
Kentarō Shimazu,0.0,0.0,0.0,0.0
Page Leong,0.0,0.0,0.0,0.0
Marina Black,0.0,0.0,0.0,0.0
Clare Grant,0.0,0.0,0.0,0.0
Jeff Chase,0.0,0.0,0.0,0.0
Bobby Edner,0.0,0.0,0.0,0.0
Mia Cottet,0.0,0.0,0.0,0.0
Takashi Naito,0.0,0.0,0.0,0.0
Linden Ashby,0.0,0.0,0.0,0.0
Kirk Fox,0.0,0.0,0.0,0.0
Stanley Townsend,0.0,0.0,0.0,0.0
Kim Hye-soo,0.0,0.0,0.0,0.0
Dominic Colón,0.0,0.0,0.0,0.0
Noam Jenkins,0.0,0.0,0.0,0.0
Victoria Thomas,0.0,0.0,0.0,0.0
Danny Chan Kwok-kwan,0.0,0.0,0.0,0.0
Go Ayano,0.0,0.0,0.0,0.0
Belinda Montgomery,0.0,0.0,0.0,0.0
Greg Perrow,0.0,0.0,0.0,0.0
Tom Hughes,0.0,0.0,0.0,0.0
Hideaki Ito,0.0,0.0,0.0,0.0
Jakob Cedergren,0.0,0.0,0.0,0.0
Tak Sakaguchi,0.0,0.0,0.0,0.0
Ashraf Barhom,0.0,0.0,0.0,0.0
Charles C. Stevenson Jr.,0.0,0.0,0.0,0.0
JD Cullum,0.0,0.0,0.0,0.0
Essence Atkins,0.0,0.0,0.0,0.0
Susan Blackwell,0.0,0.0,0.0,0.0
Jean-Pierre Cassel,0.0,0.0,0.0,0.0
Don Harvey,0.0,0.0,0.0,0.0
Angela Goethals,0.0,0.0,0.0,0.0
Nicole Scherzinger,0.0,0.0,0.0,0.0
Matt Besser,0.0,0.0,0.0,0.0
Huang Shengyi,0.0,0.0,0.0,0.0
Kate Dickie,0.0,0.0,0.0,0.0
Ray Iannicelli,0.0,0.0,0.0,0.0
Rick Fitts,0.0,0.0,0.0,0.0
Sharlto Copley,0.0,0.0,0.0,0.0
Mary Murphy,0.0,0.0,0.0,0.0
Leigh Whannell,0.0,0.0,0.0,0.0
Sherry Miller,0.0,0.0,0.0,0.0
Fabrice Luchini,0.0,0.0,0.0,0.0
Jake Epstein,0.0,0.0,0.0,0.0
Louisa Krause,0.0,0.0,0.0,0.0
Amanda Foreman,0.0,0.0,0.0,0.0
Clark Freeman,0.0,0.0,0.0,0.0
Leah Pipes,0.0,0.0,0.0,0.0
Johnny Simmons,0.0,0.0,0.0,0.0
Anupam Kher,0.0,0.0,0.0,0.0
Don Shanks,0.0,0.0,0.0,0.0
Tara Wilson,0.0,0.0,0.0,0.0
Carol Ann Susi,0.0,0.0,0.0,0.0
Ronnie Clark,0.0,0.0,0.0,0.0
Ted Rooney,0.0,0.0,0.0,0.0
Timothy West,0.0,0.0,0.0,0.0
Young Jeezy,0.0,0.0,0.0,0.0
Haley Pullos,0.0,0.0,0.0,0.0
Max Burkholder,0.0,0.0,0.0,0.0
Shane Harper,0.0,0.0,0.0,0.0
Blu Mankuma,0.0,0.0,0.0,0.0
Ricki Lake,0.0,0.0,0.0,0.0
Maribeth Monroe,0.0,0.0,0.0,0.0
Michael Chieffo,0.0,0.0,0.0,0.0
Joe Grifasi,0.0,0.0,0.0,0.0
Lindsey Haun,0.0,0.0,0.0,0.0
Tang Wei,0.0,0.0,0.0,0.0
Hugo Speer,0.0,0.0,0.0,0.0
Rider Strong,0.0,0.0,0.0,0.0
Lonny Ross,0.0,0.0,0.0,0.0
Minae Noji,0.0,0.0,0.0,0.0
Nicole Andrews,0.0,0.0,0.0,0.0
Malcolm Gets,0.0,0.0,0.0,0.0
Sydney Tamiia Poitier,0.0,0.0,0.0,0.0
Lizzo,0.0,0.0,0.0,0.0
Abdoulaye NGom,0.0,0.0,0.0,0.0
Michael O'Keefe,1.0,0.0,0.0,1.0
Marco Soriano,0.0,0.0,0.0,0.0
Gary Grubbs,0.0,0.0,0.0,0.0
Sally Kirkland,1.0,2.0,0.0,3.0
David Proval,0.0,0.0,0.0,0.0
Alec Utgoff,0.0,0.0,0.0,0.0
Béatrice Dalle,0.0,0.0,0.0,0.0
Geoffrey Bayldon,0.0,0.0,0.0,0.0
Lee Horsley,0.0,0.0,0.0,0.0
Adrienne Pickering,0.0,0.0,0.0,0.0
Harvey Fierstein,0.0,0.0,0.0,0.0
Polly Adams,0.0,0.0,0.0,0.0
Vanessa Scalera,0.0,0.0,0.0,0.0
Walter Cronkite,0.0,0.0,0.0,0.0
Betsy Russell,0.0,0.0,0.0,0.0
Arianna Huffington,0.0,0.0,0.0,0.0
Aaron Lohr,0.0,0.0,0.0,0.0
Miguel A. Núñez Jr.,0.0,0.0,0.0,0.0
Kym Whitley,0.0,0.0,0.0,0.0
Susan Lynch,0.0,0.0,0.0,0.0
George Wallace,0.0,0.0,0.0,0.0
Tyler Bunch,0.0,0.0,0.0,0.0
Damon Herriman,0.0,0.0,0.0,0.0
Jason Kravits,0.0,0.0,0.0,0.0
Noémie Lenoir,0.0,0.0,0.0,0.0
Mitsuko Baisho,0.0,0.0,0.0,0.0
Sam Levinson,0.0,0.0,0.0,0.0
Joseph Long,0.0,0.0,0.0,0.0
Debbie Harry,0.0,0.0,0.0,0.0
Zelda Rubinstein,0.0,0.0,0.0,0.0
Kerry Bishé,0.0,0.0,0.0,0.0
Nikolaj Lie Kaas,0.0,0.0,0.0,0.0
Dakota Goyo,0.0,0.0,0.0,0.0
Liam O'Brien,0.0,0.0,0.0,0.0
Charles Martin Smith,0.0,0.0,0.0,0.0
Donald Sumpter,0.0,0.0,0.0,0.0
Daniel Day-Lewis,12.0,16.0,6.0,34.0
Emilia Fox,0.0,0.0,0.0,0.0
Carsten Norgaard,0.0,0.0,0.0,0.0
Peter Baynham,0.0,0.0,0.0,0.0
Wim Wenders,0.0,0.0,0.0,0.0
Philip Charles MacKenzie,0.0,0.0,0.0,0.0
Martha Millan,0.0,0.0,0.0,0.0
Colin Salmon,0.0,0.0,0.0,0.0
Francis Magee,0.0,0.0,0.0,0.0
Adam Campbell,0.0,0.0,0.0,0.0
Paul Michael Glaser,0.0,0.0,0.0,0.0
Doug Bradley,0.0,0.0,0.0,0.0
Samantha Bee,0.0,0.0,0.0,0.0
Iben Hjejle,0.0,0.0,0.0,0.0
Lesley Sharp,0.0,0.0,0.0,0.0
Wai Ching Ho,0.0,0.0,0.0,0.0
David Lansbury,0.0,0.0,0.0,0.0
Michael Buffer,0.0,0.0,0.0,0.0
Mo'Nique,3.0,1.0,1.0,5.0
Paco Plaza,0.0,0.0,0.0,0.0
Alaa Safi,0.0,0.0,0.0,0.0
Yu Rongguang,0.0,0.0,0.0,0.0
Michelle Nolden,0.0,0.0,0.0,0.0
Marie Gillain,0.0,0.0,0.0,0.0
Aya Hisakawa,0.0,0.0,0.0,0.0
Kent Cheng Jak-Si,0.0,0.0,0.0,0.0
Stefania LaVie Owen,0.0,0.0,0.0,0.0
Erik Johansson,0.0,0.0,0.0,0.0
Norman Lloyd,0.0,0.0,0.0,0.0
Sam Anderson,0.0,0.0,0.0,0.0
Brandon Ray Olive,0.0,0.0,0.0,0.0
Ashlee Simpson,0.0,0.0,0.0,0.0
Mark Povinelli,0.0,0.0,0.0,0.0
Emma Bell,0.0,0.0,0.0,0.0
Sasha Jenson,0.0,0.0,0.0,0.0
Christina Masterson,0.0,0.0,0.0,0.0
Mehdi Nebbou,0.0,0.0,0.0,0.0
Quinn Lord,0.0,0.0,0.0,0.0
Mateo Arias,0.0,0.0,0.0,0.0
Meredith Hagner,0.0,0.0,0.0,0.0
Stuart Townsend,0.0,0.0,0.0,0.0
Joshua Close,0.0,0.0,0.0,0.0
Molly Sims,0.0,0.0,0.0,0.0
Dean Marshall,0.0,0.0,0.0,0.0
Faline England,0.0,0.0,0.0,0.0
Prabhu,0.0,0.0,0.0,0.0
Rachel Specter,0.0,0.0,0.0,0.0
Christian Stolte,0.0,0.0,0.0,0.0
Catherine Hicks,0.0,0.0,0.0,0.0
Elvis Costello,0.0,0.0,0.0,0.0
Isabella Leong,0.0,0.0,0.0,0.0
Tony Hawk,0.0,0.0,0.0,0.0
Jim Lau,0.0,0.0,0.0,0.0
Nobuo Tobita,0.0,0.0,0.0,0.0
James B. Sikking,0.0,0.0,0.0,0.0
Marques Houston,0.0,0.0,0.0,0.0
Tom Lenk,0.0,0.0,0.0,0.0
Max Ehrich,0.0,0.0,0.0,0.0
John Aylward,0.0,0.0,0.0,0.0
David Ajala,0.0,0.0,0.0,0.0
Sticky Fingaz,0.0,0.0,0.0,0.0
Sinéad Cusack,0.0,0.0,0.0,0.0
Ed Lauter,0.0,0.0,0.0,0.0
Tami Roman,0.0,0.0,0.0,0.0
Nakia Burrise,0.0,0.0,0.0,0.0
Ashlie Atkinson,0.0,0.0,0.0,0.0
Leslie Hope,0.0,0.0,0.0,0.0
Richard Briers,0.0,0.0,0.0,0.0
Chris Sheffield,0.0,0.0,0.0,0.0
Marc Shaiman,0.0,0.0,0.0,0.0
Ruth Wilson,0.0,0.0,0.0,0.0
Daniel Bernhardt,0.0,0.0,0.0,0.0
Kevin Rankin,0.0,0.0,0.0,0.0
Stuart Whitman,1.0,0.0,0.0,1.0
Loretta Devine,0.0,0.0,0.0,0.0
Hal Williams,0.0,0.0,0.0,0.0
Michael Bowen,0.0,0.0,0.0,0.0
Jeannie Berlin,1.0,1.0,0.0,2.0
Sean Maguire,0.0,0.0,0.0,0.0
John McEnroe,0.0,0.0,0.0,0.0
Kim So-yeon,0.0,0.0,0.0,0.0
Laura-Leigh,0.0,0.0,0.0,0.0
Rance Howard,0.0,0.0,0.0,0.0
Sarah Goldberg,0.0,0.0,0.0,0.0
Al Franken,0.0,0.0,0.0,0.0
Dan Benson,0.0,0.0,0.0,0.0
Jorma Taccone,0.0,0.0,0.0,0.0
Rick Gomez,0.0,0.0,0.0,0.0
Daveigh Chase,0.0,0.0,0.0,0.0
April Winchell,0.0,0.0,0.0,0.0
Débora Nascimento,0.0,0.0,0.0,0.0
Joey Lawrence,0.0,0.0,0.0,0.0
Patrick Baladi,0.0,0.0,0.0,0.0
Garry Shandling,0.0,0.0,0.0,0.0
Richard Waugh,0.0,0.0,0.0,0.0
Sam Daly,0.0,0.0,0.0,0.0
Mario Van Peebles,0.0,0.0,0.0,0.0
Emilia Jones,0.0,0.0,0.0,0.0
Luca Marinelli,0.0,0.0,0.0,0.0
J. D. Pardo,0.0,0.0,0.0,0.0
Saverio Guerra,0.0,0.0,0.0,0.0
Ellar Coltrane,0.0,0.0,0.0,0.0
Gemma Whelan,0.0,0.0,0.0,0.0
Radivoje Bukvić,0.0,0.0,0.0,0.0
Carl Bernstein,0.0,0.0,0.0,0.0
Martin Compston,0.0,0.0,0.0,0.0
Sebastian Koch,0.0,0.0,0.0,0.0
Ian Virgo,0.0,0.0,0.0,0.0
Ian Robison,0.0,0.0,0.0,0.0
Shane Taylor,0.0,0.0,0.0,0.0
Cedric Yarbrough,0.0,0.0,0.0,0.0
Reed Birney,0.0,0.0,0.0,0.0
Kim Seo-hyung,0.0,0.0,0.0,0.0
Anne Bedian,0.0,0.0,0.0,0.0
Gerald Downey,0.0,0.0,0.0,0.0
Jim Jansen,0.0,0.0,0.0,0.0
Gerardo Taracena,0.0,0.0,0.0,0.0
Ronald Pickup,0.0,0.0,0.0,0.0
Omar Benson Miller,0.0,0.0,0.0,0.0
Keith Jardine,0.0,0.0,0.0,0.0
Anja Savcic,0.0,0.0,0.0,0.0
Maryam d'Abo,0.0,0.0,0.0,0.0
James Cosmo,0.0,0.0,0.0,0.0
Don Novello,0.0,0.0,0.0,0.0
Blake Ritson,0.0,0.0,0.0,0.0
Alessio Boni,0.0,0.0,0.0,0.0
Mekhi Phifer,0.0,0.0,0.0,0.0
Rob Morgan,0.0,0.0,0.0,0.0
Elsa Raven,0.0,0.0,0.0,0.0
Nora Zehetner,0.0,0.0,0.0,0.0
Frances Bay,0.0,0.0,0.0,0.0
Heather McDonald,0.0,0.0,0.0,0.0
Omar J. Dorsey,0.0,0.0,0.0,0.0
Monique Edwards,0.0,0.0,0.0,0.0
Lil' Kim,0.0,0.0,0.0,0.0
Takashi Matsuyama,0.0,0.0,0.0,0.0
Amara Karan,0.0,0.0,0.0,0.0
Chris D'Elia,0.0,0.0,0.0,0.0
Wes Studi,0.0,0.0,0.0,0.0
Zachary Bennett,0.0,0.0,0.0,0.0
John Getz,0.0,0.0,0.0,0.0
Evan Handler,0.0,0.0,0.0,0.0
Daniel Sharman,0.0,0.0,0.0,0.0
Cullen Moss,0.0,0.0,0.0,0.0
Richard Portnow,0.0,0.0,0.0,0.0
Betsy Sodaro,0.0,0.0,0.0,0.0
Jackie Cooper,1.0,0.0,0.0,1.0
Kamar de los Reyes,0.0,0.0,0.0,0.0
Vanessa Bell Calloway,0.0,0.0,0.0,0.0
Jesse Bradford,0.0,0.0,0.0,0.0
Bruce Thomas,0.0,0.0,0.0,0.0
Ron Glass,0.0,0.0,0.0,0.0
Joe Taslim,0.0,0.0,0.0,0.0
R. Lee Ermey,0.0,1.0,0.0,1.0
Iris Bahr,0.0,0.0,0.0,0.0
Denise Boutte,0.0,0.0,0.0,0.0
Barry Williams,0.0,0.0,0.0,0.0
Polly Bergen,0.0,2.0,0.0,2.0
Michael Grant Terry,0.0,0.0,0.0,0.0
Richard Edson,0.0,0.0,0.0,0.0
Susan Floyd,0.0,0.0,0.0,0.0
Jay Harik,0.0,0.0,0.0,0.0
Leon Ford,0.0,0.0,0.0,0.0
Ryan O'Neal,1.0,4.0,0.0,5.0
Sarah Habel,0.0,0.0,0.0,0.0
John Shea,0.0,0.0,0.0,0.0
Lyle Lovett,0.0,0.0,0.0,0.0
Michael Maloney,0.0,0.0,0.0,0.0
Peter Cullen,0.0,0.0,0.0,0.0
Mary Crosby,0.0,0.0,0.0,0.0
Barkhad Abdi,1.0,1.0,1.0,3.0
F. Murray Abraham,3.0,2.0,0.0,5.0
Nick Adams,1.0,0.0,0.0,1.0
Brian Aherne,1.0,0.0,0.0,1.0
Eddie Albert,2.0,2.0,0.0,4.0
Jack Albertson,3.0,0.0,0.0,3.0
Norma Aleandro,1.0,1.0,0.0,2.0
Jane Alexander,4.0,3.0,0.0,7.0
Sara Allgood,1.0,0.0,0.0,1.0
Don Ameche,3.0,0.0,0.0,3.0
Judith Anderson,1.0,0.0,0.0,1.0
Yalitza Aparicio,1.0,0.0,2.0,3.0
Eve Arden,1.0,0.0,0.0,1.0
George Arliss,3.0,0.0,0.0,3.0
Jean Arthur,1.0,0.0,0.0,1.0
Peggy Ashcroft,3.0,1.0,0.0,4.0
Fred Astaire,1.0,8.0,0.0,9.0
Mary Astor,3.0,0.0,0.0,3.0
Mischa Auer,1.0,0.0,0.0,1.0
Margaret Avery,1.0,0.0,0.0,1.0
Lew Ayres,1.0,0.0,0.0,1.0
Lauren Bacall,1.0,1.0,0.0,2.0
Hermione Baddeley,1.0,0.0,0.0,1.0
Fay Bainter,5.0,1.0,0.0,6.0
Maria Bakalova,1.0,2.0,1.0,4.0
Carroll Baker,1.0,2.0,0.0,3.0
Martin Balsam,3.0,1.0,0.0,4.0
Anne Bancroft,7.0,16.0,0.0,23.0
George Bancroft,1.0,0.0,0.0,1.0
Ian Bannen,1.0,0.0,0.0,1.0
Marie-Christine Barrault,1.0,0.0,0.0,1.0
Adriana Barraza,1.0,1.0,1.0,3.0
Barbara Barrie,1.0,0.0,0.0,1.0
Ethel Barrymore,6.0,0.0,0.0,6.0
Lionel Barrymore,3.0,0.0,0.0,3.0
Richard Barthelmess,1.0,0.0,0.0,1.0
Mikhail Baryshnikov,1.0,1.0,0.0,2.0
Albert Bassermann,1.0,0.0,0.0,1.0
Alan Bates,1.0,6.0,0.0,7.0
Anne Baxter,4.0,1.0,0.0,5.0
Warner Baxter,3.0,0.0,0.0,3.0
Warren Beatty,4.0,14.0,0.0,18.0
Wallace Beery,4.0,0.0,0.0,4.0
Ed Begley,3.0,1.0,0.0,4.0
Bérénice Bejo,1.0,1.0,1.0,3.0
Barbara Bel Geddes,1.0,0.0,0.0,1.0
Ralph Bellamy,1.0,0.0,0.0,1.0
William Bendix,1.0,0.0,0.0,1.0
Ingrid Bergman,13.0,14.0,0.0,27.0
Elisabeth Bergner,1.0,0.0,0.0,1.0
Charles Bickford,3.0,0.0,0.0,3.0
Theodore Bikel,1.0,0.0,0.0,1.0
Betsy Blair,1.0,0.0,0.0,1.0
Linda Blair,1.0,1.0,0.0,2.0
Ronee Blakley,1.0,1.0,0.0,2.0
Joan Blondell,1.0,2.0,0.0,3.0
Ann Blyth,1.0,0.0,0.0,1.0
Humphrey Bogart,5.0,0.0,0.0,5.0
Beulah Bondi,2.0,0.0,0.0,2.0
Shirley Booth,3.0,2.0,0.0,5.0
Charles Boyer,4.0,2.0,0.0,6.0
Lorraine Bracco,1.0,1.0,0.0,2.0
Alice Brady,4.0,0.0,0.0,4.0
Klaus Maria Brandauer,1.0,1.0,0.0,2.0
Walter Brennan,10.0,0.0,0.0,10.0
Leslie Browne,1.0,1.0,0.0,2.0
Yul Brynner,3.0,2.0,0.0,5.0
Jessie Buckley,1.0,0.0,1.0,2.0
Victor Buono,1.0,1.0,0.0,2.0
Billie Burke,1.0,0.0,0.0,1.0
Catherine Burns,1.0,0.0,0.0,1.0
George Burns,3.0,2.0,0.0,5.0
Richard Burton,7.0,12.0,0.0,19.0
Red Buttons,3.0,3.0,0.0,6.0
Spring Byington,1.0,2.0,0.0,3.0
Adolph Caesar,1.0,1.0,0.0,2.0
James Cagney,5.0,0.0,0.0,5.0
Louis Calhern,1.0,2.0,0.0,3.0
Harry Carey,1.0,0.0,0.0,1.0
Lynn Carlin,1.0,0.0,0.0,1.0
Art Carney,3.0,2.0,0.0,5.0
Diahann Carroll,1.0,2.0,0.0,3.0
Nancy Carroll,1.0,0.0,0.0,1.0
Peggy Cass,1.0,1.0,0.0,2.0
John Cassavetes,1.0,1.0,0.0,2.0
Richard S. Castellano,1.0,0.0,0.0,1.0
Keisha Castle-Hughes,1.0,0.0,0.0,1.0
George Chakiris,3.0,1.0,0.0,4.0
Timothée Chalamet,1.0,5.0,3.0,9.0
Jeff Chandler,1.0,0.0,0.0,1.0
Carol Channing,1.0,1.0,0.0,2.0
Charlie Chaplin,1.0,0.0,0.0,1.0
Ruth Chatterton,2.0,0.0,0.0,2.0
Hong Chau,1.0,1.0,1.0,3.0
Michael Chekhov,1.0,0.0,0.0,1.0
Maurice Chevalier,1.0,6.0,0.0,7.0
Diane Cilento,1.0,0.0,0.0,1.0
Candy Clark,1.0,0.0,0.0,1.0
Montgomery Clift,4.0,1.0,0.0,5.0
Lee J. Cobb,2.0,2.0,0.0,4.0
Charles Coburn,5.0,0.0,0.0,5.0
James Coburn,3.0,0.0,0.0,3.0
James Coco,1.0,2.0,0.0,3.0
Claudette Colbert,5.0,0.0,0.0,5.0
Patricia Collinge,1.0,0.0,0.0,1.0
Pauline Collins,1.0,2.0,0.0,3.0
Ronald Colman,5.0,2.0,0.0,7.0
Betty Compson,1.0,0.0,0.0,1.0
Gladys Cooper,3.0,0.0,0.0,3.0
Ellen Corby,1.0,1.0,0.0,2.0
Valentina Cortese,1.0,1.0,0.0,2.0
Tom Courtenay,2.0,2.0,0.0,4.0
Jeanne Crain,1.0,0.0,0.0,1.0
Broderick Crawford,3.0,2.0,0.0,5.0
Joan Crawford,5.0,2.0,0.0,7.0
Donald Crisp,3.0,0.0,0.0,3.0
Hume Cronyn,1.0,0.0,0.0,1.0
Bing Crosby,5.0,0.0,0.0,5.0
Rupert Crosse,1.0,0.0,0.0,1.0
Quinn Cummings,1.0,1.0,0.0,2.0
Tony Curtis,1.0,4.0,0.0,5.0
Dan Dailey,1.0,0.0,0.0,1.0
John Dall,1.0,0.0,0.0,1.0
Dorothy Dandridge,1.0,2.0,0.0,3.0
Bobby Darin,1.0,1.0,0.0,2.0
Jane Darwell,3.0,0.0,0.0,3.0
Jaye Davidson,1.0,0.0,0.0,1.0
Bette Davis,15.0,6.0,0.0,21.0
Andra Day,1.0,2.0,2.0,5.0
Doris Day,1.0,10.0,0.0,11.0
Ana de Armas,1.0,4.0,0.0,5.0
Olivia de Havilland,9.0,4.0,0.0,13.0
Vittorio De Sica,1.0,0.0,0.0,1.0
Marina de Tavira,1.0,0.0,0.0,1.0
Ruby Dee,1.0,0.0,0.0,1.0
Ariana DeBose,3.0,1.0,1.0,5.0
William Demarest,1.0,0.0,0.0,1.0
Sandy Dennis,3.0,3.0,0.0,6.0
Brandon deWilde,1.0,0.0,0.0,1.0
Marlene Dietrich,1.0,2.0,0.0,3.0
Richard Dix,1.0,0.0,0.0,1.0
Robert Donat,4.0,2.0,0.0,6.0
Brian Donlevy,1.0,0.0,0.0,1.0
Kirk Douglas,3.0,4.0,0.0,7.0
Melvyn Douglas,7.0,4.0,0.0,11.0
Louise Dresser,1.0,0.0,0.0,1.0
Marie Dressler,4.0,0.0,0.0,4.0
Patty Duke,3.0,3.0,0.0,6.0
James Dunn,3.0,0.0,0.0,3.0
Michael Dunn,1.0,0.0,0.0,1.0
Irene Dunne,5.0,0.0,0.0,5.0
Mildred Dunnock,2.0,3.0,0.0,5.0
Jeanne Eagels,1.0,0.0,0.0,1.0
Samantha Eggar,1.0,2.0,0.0,3.0
Denholm Elliott,1.0,0.0,0.0,1.0
Aunjanue Ellis,1.0,1.0,1.0,3.0
Hope Emerson,1.0,0.0,0.0,1.0
Cynthia Erivo,1.0,2.0,2.0,5.0
Stuart Erwin,1.0,0.0,0.0,1.0
Edith Evans,3.0,3.0,0.0,6.0
Richard Farnsworth,2.0,4.0,0.0,6.0
José Ferrer,5.0,2.0,0.0,7.0
Peter Finch,4.0,2.0,0.0,6.0
Frank Finlay,1.0,1.0,0.0,2.0
Albert Finney,5.0,12.0,0.0,17.0
Barry Fitzgerald,4.0,1.0,0.0,5.0
Geraldine Fitzgerald,1.0,0.0,0.0,1.0
Nina Foch,1.0,0.0,0.0,1.0
Henry Fonda,4.0,2.0,0.0,6.0
Joan Fontaine,5.0,0.0,0.0,5.0
Lynn Fontanne,1.0,0.0,0.0,1.0
Frederic Forrest,1.0,1.0,0.0,2.0
Anthony Franciosa,1.0,4.0,0.0,5.0
Leonard Frey,1.0,0.0,0.0,1.0
Clark Gable,5.0,4.0,0.0,9.0
Greta Garbo,3.0,0.0,0.0,3.0
Vincent Gardenia,2.0,0.0,0.0,2.0
Ava Gardner,1.0,2.0,0.0,3.0
John Garfield,2.0,0.0,0.0,2.0
William Gargan,1.0,0.0,0.0,1.0
Teri Garr,1.0,0.0,0.0,1.0
Greer Garson,9.0,2.0,0.0,11.0
Janet Gaynor,4.0,0.0,0.0,4.0
Michael V. Gazzo,1.0,0.0,0.0,1.0
Leo Genn,1.0,0.0,0.0,1.0
Chief Dan George,1.0,1.0,0.0,2.0
Gladys George,1.0,0.0,0.0,1.0
John Gielgud,4.0,1.0,0.0,5.0
Jack Gilford,1.0,1.0,0.0,2.0
Lillian Gish,1.0,1.0,0.0,2.0
Jackie Gleason,1.0,1.0,0.0,2.0
James Gleason,1.0,0.0,0.0,1.0
Paulette Goddard,1.0,0.0,0.0,1.0
Thomas Gomez,1.0,0.0,0.0,1.0
Dexter Gordon,1.0,2.0,0.0,3.0
Ruth Gordon,4.0,4.0,0.0,8.0
Gloria Grahame,4.0,1.0,0.0,5.0
Cary Grant,2.0,10.0,0.0,12.0
Lee Grant,6.0,5.0,0.0,11.0
Bonita Granville,1.0,0.0,0.0,1.0
Sydney Greenstreet,1.0,0.0,0.0,1.0
Corinne Griffith,1.0,0.0,0.0,1.0
Hugh Griffith,4.0,2.0,0.0,6.0
Alec Guinness,6.0,4.0,0.0,10.0
Edmund Gwenn,4.0,2.0,0.0,6.0
Joan Hackett,1.0,1.0,0.0,2.0
Jean Hagen,1.0,0.0,0.0,1.0
Jackie Earle Haley,1.0,0.0,0.0,1.0
Grayson Hall,1.0,1.0,0.0,2.0
Ann Harding,1.0,0.0,0.0,1.0
Julie Harris,1.0,0.0,0.0,1.0
